id,Smiles,Tg,Tm,Eg
4953,[*]OC(=O)NCCCCCCNC(=O)OCCN(CC[*])c1cc(c(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,75.0,,
1749,[*]N1C(=O)c2c(C1=O)c(ccc2)Oc1cc(ccc1)Oc1c2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)[*])ccc1,193.0,,
4229,[*]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1cc(cc(c1)CCCCC)C(=O)[*],170.0,246.0,
5002,[*]OC(=O)NCCCCCCNC(=O)OCC(C[*])(C(=O)O)C,-26.0,105.0,
8312,[*]OCc1cc(cc(c1)OCCCCCCCCCCCCCCCC)COCCOCCOCCOCCOCC[*],,32.0,
11649,[*]CCCCCCOC(=O)SNc1ccc(Cc2ccc(NSC(=O)O[*])cc2)cc1,,,4.1148
9150,[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)F,,,8.7447
1887,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)[*])c1ccccc1,179.0,,
6307,[*]Nc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)NC(=S)[*],273.0,,
7615,[*]Nc1c(cc(cc1)NC(=O)c1c(cc(cc1)C(=O)[*])Sc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccccc1)Oc1ccccc1,,340.0,
5010,[*]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1c(cccc1)CCc1ccc(cc1)NC(=O)[*],217.0,,
9974,[*]NC(CSSCc1ccccc1)C([*])=O,,,4.9511
569,[*]C1(C(C(C(C(C1(F)F)(F)F)(F)F)(C([*])(F)F)F)(F)F)F,101.0,,
4339,[*]Oc1ccc(cc1)C1(C2C3C(CCC3)C(C1)C2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[*],322.0,,
3749,[*]Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)CC(=O)OCCCCCC[*],16.0,,
6827,[*]Oc1c(c(cc(c1)Br)Br)[*],170.0,,
10654,[*]CC(C)(CO[*])COCC(F)(F)F,,,5.3043
7391,[*]NC(=O)CCC(=O)NCCCCCCCCCCCC[*],,239.5,
10987,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,,,2.9654
3672,[*]Oc1ccc(cc1)N(c1ccc(cc1)/C=C(/C(=O)NC1C(CCCC1)NC(=O)/C(=C/c1ccc(cc1)N(c1ccc(cc1)[*])CC)/C#N)\C#N)CC,235.0,,
2962,[*]Oc1ccc(cc1)C(=O)Nc1c(cccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)[*],263.0,,
3263,[*]Oc1ccc(cc1)Oc1ccc(cc1)OCCCCCCOC(=O)OCCCCCOC(=O)OCCCCCC[*],-11.0,,
2906,[*]Oc1c(c(c(c(c1F)F)c1c(c(c(c(c1F)F)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C(F)(F)F)C(F)(F)F)F)F)F)F,148.69,,
8499,[*]Oc1ccc(cc1)C(=O)OCCCCCCOC(=O)c1ccc(cc1)OCC[*],,175.0,
6052,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N(c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])c2ccccc2)cc1,270.0,,
3921,[*]OP(=O)(OCCCCOc1c(cc(cc1)C=C1C(=O)C(=Cc2cc(c(cc2)OCCCC[*])OC)CC1)OC)OC,75.0,129.0,
8954,[*]c1oc(nn1)c1cc(ccc1)c1oc(nn1)CCCCCCCC[*],,350.0,
9107,[*]CC([*])c1ccc(C(=O)OCC(C)C)cc1,,,4.9663
6540,[*]c1nc2c(c(c1)c1ccccc1)cc(cc2)C1(c2ccccc2C(=O)c2ccccc12)c1cc2c(nc(cc2c2ccccc2)c2ccc(cc2)C2(c3ccccc3c3ccccc23)c2ccc(cc2)[*])cc1,405.0,,
7375,[*]NC(=O)CC(CCC[*])C,,182.75,
3314,[*]c1nc(nc(n1)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)[*])(C)C)c1ccccc1,228.0,,
8721,[*]SCCCCCC(=O)NCc1ccc(cc1)CNC(=O)CCCCC[*],,237.0,
6209,[*]c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)OCCCCCCCCCCCC)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,182.0,,
5320,[*]c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(C)(C)C)N2C(=O)c3c(C2=O)cc(c(c3)Cl)C(=O)[*])cc1Cl,290.0,,
11879,[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,,,4.9884
1752,[*]N1C(=O)c2c(C1=O)c(ccc2)Oc1ccc(cc1)Oc1c2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)[*])ccc1,263.0,,
2833,[*]Oc1cc2c(cc1)cc(cc2)OC(=O)c1cc(ccc1)Oc1ccc(cc1)Oc1cc(ccc1)C(=O)[*],125.0,,
12387,[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,,,3.0367
9985,[*]CC(C)(CCC)C(=O)N[*],,,5.8261
5983,[*]C1C(=O)N(C(=O)C1CC[*])CCCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,100.0,163.0,
10341,[*]CC([*])c1cc(OC)ccc1OC,,,3.8323
10645,[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc([*])cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,,,3.7835
5059,[*]N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)OC(=O)CCCCCC[*],74.32,220.45,
8062,[*]OC(=O)c1ccc(cc1)C(=O)NCCCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCCCCC[*],,248.0,
836,[*]ON(C(C([*])(F)F)(F)F)C(F)(F)F,-40.62,,
5497,[*]c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)C(=O)Nc2c3c(ccc2)c(ccc3)NC(=O)c2cc(c(cc2)C)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)C)cc1,250.0,,
1917,[*]N(CC[*])C(=O)CCCCCCC,10.0,154.6666667,
160,[*]C(C[*])c1c(cc(c(c1)C)C)C,104.0,,
7906,[*]OC(=O)NCCCC[*],,206.85,
547,[*]C(=CCC[*])Cl,-43.35,62.57894737,
6403,[*]Oc1c(cc(cc1Br)C1(C2CCC(C1)C2)c1cc(c(c(c1)Br)OC(=O)[*])Br)Br,283.0,,
486,[*]C(C[*])(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,132.0,,
9424,[*]CCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,,,3.8885
11276,[*]NC(CCCNC(=O)c1ccc(Cl)cc1)C([*])=O,,,3.4369
8037,[*]OC(=O)c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)C(=O)OCCCC[*],,300.0,
9705,[*]CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O[*],,,5.8108
8081,[*]OC(=O)c1ccc(cc1)C(=O)NCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCCCCC[*],,257.0,
10096,[*]CC(C)(C)COC(=O)Nc1ccc(NC(=O)O[*])cc1,,,4.8883
5597,[*]c1cc2c(C(=O)N(C2=O)C2CCC(CC2)CC2CCC(CC2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,254.0,,
1801,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c3c(ccc2)c(ccc3)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)[*])cc1,260.0,,
9343,[*]C(=O)OCCOC(=O)c1ccc([*])o1,,,4.3379
8332,[*]OS(=O)(=O)c1cc(ccc1)P(=O)(c1cc(ccc1)S(=O)(=O)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C)C,,185.0,
395,[*]C(C[*])C(=O)N,178.5,234.5,
9577,[*]CCCOC(=O)CCC(=O)O[*],,,6.805
197,[*]C(C[*])OCCCCC,-66.0,,
8736,[*]SCCSCCCC[*],,88.5,
5100,[*]C1C(=O)N(C(=O)C1C(C[*])(C)C)C,156.5,,
8471,[*]Oc1ccc(cc1)C(=O)CCCCCCCCC(=O)c1ccc(cc1)OC(=O)[*],,167.5,
1628,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(C(C([*])(F)F)(F)F)(F)F)cc1,272.4,,
3930,[*]Oc1ccc(cc1)C(=O)CNc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NCC(=O)c1ccc(cc1)[*],247.0,,
7642,[*]Nc1ccc(cc1)C=Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)[*],,500.0,
6115,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2cc3c(C(=O)N(C3=O)CCc3ccccc3)cc2Sc2ccc(cc2)[*])cc1,218.0,,
3637,[*]c1oc(nn1)c1c2c(c(cc1)Oc1ccc(cc1)C=Cc1ccc(cc1)Oc1c3c(c(cc1)[*])cccc3)cccc2,238.0,,
2075,[*]OS(=O)(=O)c1cc(ccc1)S(=O)(=O)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C,117.5,195.0,
2766,[*]c1cc2C(c3c(c2cc1)ccc(c3)[*])(CCCCCCCC)CCCCCCCC,57.66,,
7750,[*]OC(=O)CCCCC(=O)[*],,76.26666667,
11952,[*]c1cc([*])c(O)c(C=Nc2ccc(C(=O)O)cc2)c1,,,2.8212
11144,[*]Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OCCCCCC)cc1,,,4.8662
11918,[*]c1ccc([*])c(N(C)C)c1,,,4.5555
8230,[*]OCC([*])CCCCCCCCC(=O)Oc1ccc(cc1)c1ccc(cc1)C(=O)Oc1cccc(c1[N+](=O)[O-])OC(=O)c1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCCCCC[*]O[*],,138.0,
119,[*]C(C[*])c1ccc(cc1)C(=O)OCCCC,76.0,,
1408,[*]Nc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)[*],285.75,495.0,
11222,[*]NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC([*])=O,,,5.7186
2614,[*]C(C[*])(C(=O)OCCn1c2ccc(cc2c2ccccc12)N=Nc1ccc(cc1)[N+](=O)[O-])C,164.0,,
6390,[*]C1(C(=O)OC(=O)C1(C(C[*])OCCCC)C)C,197.0,,
9943,[*]NC(C)C(=O)NC(CCC(=O)OCC)C(=O)NCC([*])=O,,,5.3361
7831,[*]OC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)OCC[*],,163.0,
984,[*]Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)[*])c1ccccc1,209.0,,
1168,[*]OC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)OCCCCCCCCCC[*],-12.0,137.0,
3703,[*]OC(C(=O)N(S(=O)(=O)C(C([*])(F)F)(F)F)[Li])(C(F)(F)F)F,67.0,,
717,[*]C1OCOC(C1)C[*],68.0,,
5184,[*]N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCCCCCCC[*])cc1,122.0,,
2030,[*][Si](C[*])(CCCCC)CCCCC,-55.0,,
7242,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)[*])cc1)(C)C,,265.0,
9851,[*]C(=O)CCCCCCCCC(=O)N1CCN([*])CC1,,,5.5924
3893,[*]Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[*])c1ccc(cc1)S(=O)(=O)O,174.0,,
6793,[*]OS(=O)(=O)c1c(ccc(c1)S(=O)(=O)Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)[*])C,140.0,,
11468,[*]C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,,,3.2472
3024,[*]c1oc(nn1)c1ccc(cc1)[Si](c1ccc(cc1)c1oc(nn1)c1ccc(cc1)c1ccc(cc1)[*])(c1ccccc1)c1ccccc1,278.0,423.0,
10439,[*]CC([*])C(=O)OC(OCC)C(F)(F)F,,,6.3353
760,[*]Oc1ccc(cc1)N=Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C,175.0,,
8981,[*]c1sc(cc1)[Si]([*])([Si](c1ccccc1)(C)C)C,,205.0,
11030,[*]CCCCCCOC(=O)CC(=O)O[*],,,7.0433
7763,[*]OC(=O)CCCCC(=O)OCCCCCCCC[*],,67.0,
2808,[*]Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)[*],165.3,413.9666667,
418,[*]C(C[*])C(=O)OCCSCC#N,-24.0,,
4857,[*]NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCC[*],46.0,,
4262,[*]OC(=O)c1ccc(cc1)CC(=O)OCC(C[*])(C)C,33.0,,
7661,[*]OC([*])(C)C,,59.0,6.2991
6260,[*]c1oc(nn1)c1ccc(cc1)Oc1cc(ccc1)N1C(=O)c2c(C1=O)cc(cc2)[Si](O[Si](c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Oc2ccc(cc2)[*])cc1)(C)C)(C)C,165.0,,
5711,[*]N1C(=S)N(C(=O)CC1=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)[*])(C(F)(F)F)C(F)(F)F,147.0,,
5378,[*]c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1c(cccc1)c1ccccc1,278.0,,
11025,[*]OC(C)CCOC(=O)CCCCC([*])=O,,,6.6227
2071,[*]P1(=N[*])Oc2ccccc2c2ccccc2O1,160.0,,
11406,[*]COC(=O)NCCCCCCNC(=O)OCc1cccc([*])n1,,,5.1146
5718,[*]N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(=O)NCCCCCCCCCCCC)[*])cc1,243.1,,
7468,[*]NC(=O)CCCCCCCCCCCCCCCCC(=O)NCC[*],,233.0,
8518,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)C1(C(C1)C(=O)[*])C)(C)C,,90.0,
7657,[*]Nc1ccc(cc1)NC(=O)c1c(cc(c(c1)SCCCCCCCCCCCCCCCC)C(=O)[*])SCCCCCCCCCCCCCCCC,,51.0,
7808,[*]OC(=O)CCCCCCCCC(=O)OCCC[*],,52.73,
744,[*]OC1C(CCCC1)[*],68.0,75.25,
681,[*]c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)[*])c1,235.0,,
1150,[*]OC(=O)c1ccc(cc1)C(=O)OCCCCCCC[*],-1.0,95.0,
10805,[*]OC(=O)OCCOCCOCCOC(=O)OC1COC2C([*])COC12,,,6.4799
6051,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2nc(cc(c2)c2ccc(cc2)OCCCC#N)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,339.0,,
10178,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,,,2.2777
11889,[*]c1ccc2cc([*])n(C(C(=O)NO)n3ccc4ccccc43)c2c1,,,3.8694
464,[*]C(C[*])(C(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)C,36.67,,
1018,[*]Oc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)[*])c1ccccc1)c1ccccc1,225.0,,
11755,[*]c1ccc2cc(-c3nc4cc5nc([*])[nH]c5cc4[nH]3)ccc2c1,,,3.1978
8261,[*]OCCCC(=O)NCc1ccc(cc1)CC(=O)NCCCC[*],,234.0,
2363,[*]C(C[*])(C(=O)OCCCCCCOc1ccc(cc1)C=Nc1ccc(cc1)C#N)C,35.0,,
6946,[*]C([*])C,,145.0,
8105,[*]OC(=O)c1ccc(cc1)C(=O)OCCc1ccc(cc1)CC[*],,324.5,
4896,[*]c1ccc2c(nc([nH]2)c2cc(ccc2)c2nc3c([nH]2)ccc(c3)C(=O)Nc2ccc(cc2)NC(=O)c2ccc(cc2)NC(=O)[*])c1,322.0,,
2696,[*]C(C[*])(C(=O)OCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,23.0,,
7234,[*]N1C(=O)C(CC1=O)SCCOCCSC1C(=O)N(C(=O)C1)c1ccc(cc1)C(=O)Oc1c2c(ccc1)c(ccc2)OC(=O)c1ccc(cc1)[*],,160.0,
11230,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,,,4.3653
5968,[*]N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)[*])Oc2ccc(cc2)C(c2ccccc2)(C)C)cc1,275.0,,
208,[*]C(C[*])OC=O,34.25,,
7486,[*]NC(=O)CCc1ccc(cc1)CCC(=O)NCCCCCCCC[*],,289.0,
1517,[*]Nc1ccc(cc1)C(=O)c1c(c(c(c(c1C)C)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)[*])C)C,345.0,,
10464,[*]CC([*])C(=O)Nc1ccccc1Cl,,,4.5631
11395,[*]Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C([*])=O)c3)cc2)cc1,,,3.1839
4108,[*]c1sc(cc1)c1sc(cc1)c1sc(cc1)[Si]([*])(CCCC)CCCC,30.0,,
4694,[*]Nc1c(ccc(c1)NC(=O)C(=O)[*])C,-54.65,,
1357,[*]NC(=O)c1cc(ccc1)C(=O)NCC1CCC(CC1)C[*],208.0,307.5,
8300,[*]OCCOCCCNC(=O)CCCCCCCCC(=O)NCCC[*],,158.5,
111,[*]C(C[*])c1ccc(cc1)C(=O)N(CC)CC,102.0,,
9930,[*]CCCCCCCCCCCC(=O)N([*])C,,,5.8019
9800,[*]CCCCCCNC(=O)CCCCCCCC(=O)N[*],,,5.6457
9961,[*]CCCCCCNC(=O)C(=O)N[*],,,5.1495
3614,[*]C1COC2C1OCC2OC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)O[*])CC(C)C)CC(C)C,89.0,,
7517,[*]NC(=O)c1cc(cc(c1)NC(=O)C=Cc1ccccc1)C(=O)NCCCCCC[*],,192.0,
7456,[*]NC(=O)CCCCCCCCCCCCC(=O)NCCCCCC[*],,208.0,
3258,[*]OC(=O)CCSCCC(=O)OCCOCCOCCOCC[*],-44.0,,
346,[*]C(C[*])C(=O)OCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,-39.0,,
2311,[*]C=CC(C([*])C(=O)OCCCCCCN(c1ccc(cc1)N(C)C)C)C,2.0,,
9373,[*]CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],,,6.2098
2559,[*]C(C[*])C(=O)OCCN(c1ccc(cc1)N=Nc1c(cc(cc1)[N+](=O)[O-])Cl)CC,87.0,,
3000,[*]Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1c(c(c(c(c1c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)F)C(=O)c1ccc(cc1)[*],266.0,,
9376,[*]CC(=O)OC(=O)c1cccc(O[*])c1,,,4.4815
5472,[*]N1C(=O)C(=C(C1=O)Cl)Oc1ccc(cc1)C(c1ccc(cc1)OC1=C(C(=O)N(C1=O)c1ccc(cc1)Oc1ccc(cc1)[*])Cl)(C(F)(F)F)C(F)(F)F,193.0,,
5666,[*]N1C(=O)C2CC3C(C2C1=O)CC(=O)N(C3=O)c1ccc(cc1)Oc1ccc(cc1)[*],350.0,,
4089,[*]c1sc(cc1CCCCCCCCCCCC)[*],-13.51,86.75833333,
8297,[*]OCCCCOCCCCCCCCCCOCCCCCCCCCC[*],,73.2,
7428,[*]NC(=O)CCCCCCCC(=O)NCc1ccc(cc1)C[*],,276.75,
1272,[*]Oc1cc(ccc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[*])(C)C,134.0,195.0,
11453,[*]CCN1C(=O)C(=CCCCC=C2SC(=S)N([*])C2=O)SC1=S,,,3.4576
807,[*]Oc1ccc(cc1)NC(=O)CCCCCCCC(=O)Nc1ccc(cc1)[*],160.0,300.0,
11337,[*]NC(CC(N)=O)C([*])=O,,,5.5305
12293,[*]CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],,,6.533
1325,[*]NC(=O)CCCCCCCCCCCC[*],41.0,182.5,
3904,[*]C1COC2C1OCC2Oc1ccc(cc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)O[*],81.0,251.5,
9131,[*]CC([*])C#N,,,7.7741
7563,[*]NC(CCCCNC(=O)NCCCCCCNC(=O)[*])C(=O)OC,,175.0,
6812,[*]c1ccc(cc1)C(C([*])(C(=O)OCC)C#N)(C(=O)OCC)C#N,108.0,,
5369,[*]c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1c(cccc1)c1ccccc1,245.0,,
521,[*]C(C[*])(C(=O)NC(=O)Oc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)O)Br)Br)C,116.0,,
3282,[*]Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCCCC[*],53.0,284.0,
7626,[*]Nc1cc(ccc1)C(=O)[*],,425.0,
6829,[*]c1c(c(cc(c1)C(c1ccc(cc1)O)(C)C)[*])O,135.0,,
2595,[*]C(C[*])(C(=O)OCCCCCC(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCC)C,43.0,,
1601,[*]NC(=O)NCCCCCCNC(=O)NCCCCCCCCCCCCCC[*],47.0,198.0,
3835,[*]Oc1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)[*])S(=O)(=O)O)S(=O)(=O)O,220.0,,
11463,[*]CC(C)(C)C1C(=O)N(C(C)C)C(=O)C1[*],,,5.5919
4820,[*]NNC(=O)c1c(cc(cc1)C(=O)[*])OCCCCCCCCCC,193.0,,
598,[*]OCC(C[*])(C)C,-50.0,61.00555556,
6114,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2cc3c(C(=O)N(C3=O)CCCCCCCCCCCCCCCC)cc2Sc2ccc(cc2)[*])cc1,156.0,,
12024,[*]CC(S1)=CC=C1OC(S2)=CC=C2[*],,,4.6308
8757,[*]Sc1c(cccc1)NC(=S)[*],,169.0,
9565,[*]CCCCOC(=O)SSSSC(=O)O[*],,,4.6274
5723,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)P(=O)(c2cc(ccc2)[*])c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,228.0,,
3572,[*]c1nc(nc(c1c1ccc(cc1)OC)OCCOC(=O)c1c(ccc(c1)N=Nc1ccc(cc1)OCC)c1c(cc(cc1)N=Nc1ccc(cc1)OCC)C(=O)OCCO[*])c1ccc(cc1)OCCCC,126.0,,
10792,[*]OC(=O)OCC1OC(C)(C)OC1COC(=O)OC1COC2C([*])COC12,,,6.6226
8382,[*]Oc1c(cc(cc1)OC(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)[*])C,,143.0,
6778,[*]C(C(=O)C[*])c1ccccc1,103.33,267.6166667,
7463,[*]NC(=O)CCCCCCCCCCCCCCC(=O)NCCc1ccc(cc1)CC[*],,258.0,
9574,[*]CCOC(=O)C(=O)O[*],,,6.5784
5830,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,293.0,,
5625,[*]N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC2C3C(CC2)C2C(CC3C2)C[*])cc1,217.0,,
2784,[*]C1CC2CC(CC(C1)O2)OC(=O)c1cc(ccc1)C(=O)O[*],113.0,,
3760,[*]OP(=O)(N=Nc1ccc(cc1)CCOC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)OCCc1ccc(cc1)N=NP(=O)(OCCCCCC[*])OC)OC,47.0,,
6783,[*]c1ccc(cc1)c1c(cc(c(c1)OCCCCCC)c1ccc(cc1)C=C1C(=O)C(=C[*])CCC1)OCCCCCC,85.0,,
11738,[*]c1ccc2nc3c4cccc5c6nc7ccc([*])cc7nc6c6cccc(c3nc2c1)c6c45,,,2.69
4213,[*]c1ccc2n(c3c(c2c1)cc(cc3)c1sc(cc1)c1c2c(nsn2)c(cc1)c1sc(cc1)[*])C(CCCCCCCC)CCCCCCCC,133.57,,
1467,[*]NC(C(=O)[*])CCC(=O)OCc1ccccc1,9.38,302.39,
8952,[*]c1oc(nn1)c1cc(ccc1)c1oc(nn1)C1CCC(CC1)[*],,320.0,
129,[*]C(C[*])c1ccc(cc1)C(=O)c1ccc(cc1)C,99.0,,
6258,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)NC(=S)N=Cc2cc(c(cc2)Cl)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,272.0,,
4947,[*]OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC[*])c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,144.0,,
756,[*]c1oc(nn1)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)[*])(C)C,180.0,,
12143,[*]C(=O)C(S1)=CC=C1C(=O)C(S2)=CC=C2[*],,,2.966
928,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(cc1)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(c2ccc(cc2)[*])(C)C)cc1,236.0,,
10537,[*]Oc1cc(C)c([*])c(C)c1Br,,,4.5779
11696,[*]c1cccc(-c2nnc([*])n2-c2ccccc2)c1,,,3.947
